paperId,title,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
eef10e82a16360c665d3af573ff462a7c2d83536,Interactions between alkali metals and oxygen on a reconstructed surface: An STM study of oxygen adsorption on the alkali-metal-covered Cu(110) surface.,"Room-temperature adsorption of oxygen on potassium- and cesium-precovered Cu(110) surfaces was studied by scanning tunneling microscopy. Depending on the alkali-metal precoverage, two different scenarios exist for the structural evolution of the surfaces. For alkali-metal coverages ${\mathrm{\ensuremath{\theta}}}_{\mathrm{alk}}$\ensuremath{\le}0.13 ML [${\mathrm{\ensuremath{\theta}}}_{\mathrm{alk}}$=0.13 corresponds to the (1\ifmmode\times\else\texttimes\fi{}3) missing-row reconstructed Cu(110) surface], oxygen adsorption leads first to a transient contraction of the missing rows into islands of a (1\ifmmode\times\else\texttimes\fi{}2) structure. After longer exposures it causes the local removal of the alkali-metal-induced reconstruction, and the (2\ifmmode\times\else\texttimes\fi{}1) Cu-O ``added-row'' structure with ${\mathrm{\ensuremath{\theta}}}_{\mathrm{O}}$=0.5 is formed. In this structure the alkali-metal atoms are incorporated in the Cu-O chains. For higher alkali-metal precoverages, in the range of the (1\ifmmode\times\else\texttimes\fi{}2) reconstruction (${\mathrm{\ensuremath{\theta}}}_{\mathrm{alk}}$\ensuremath{\approxeq}0.2), more than one-half a monolayer of oxygen can be incorporated into the (1\ifmmode\times\else\texttimes\fi{}2) phase with only a minor structural effect before, at higher oxygen coverages, complex oxygen\char21{}alkali-metal\char21{}Cu structures with oxygen coverages well above 0.5 ML are formed. The saturation oxygen coverage is drastically enhanced beyond ${\mathrm{\ensuremath{\theta}}}_{\mathrm{O}}$=0.5, the quasisaturation value of the clean surface. Based on mass-transport arguments the substrate is reconstructed for all ratios of oxygen and alkali metal investigated here. Hence, adsorbate-substrate interactions are essential for these structures; they are not dominated by interactions between alkali metals and oxygen, i.e., by adsorbate-adsorbate interactions.",1994,0,13,0,0,0,2,1,1,0,1,1,0,0
e017db070834b59358eed97e026006f9a9b2378d,"Characteristics of hepatitis B X antigen, antibodies to X antigen, and antibodies to the viral polymerase during hepatitis B virus infection.","The characteristics of hepatitis B virus (HBV) X antigen (HBxAg) and antibodies against the X antigen (anti-HBx) and the viral polymerase (anti-pol) were determined in 85 HBV-infected patients. HBxAg was detected in sera positive for HBV e antigen (HBeAg) and HBV DNA in patients with acute and chronic hepatitis, while anti-HBx appeared when markers of viral replication became undetectable. HBxAg was common in the liver among patients with chronic hepatitis independent of HBV replication markers but was closely correlated with elevated alanine aminotransferase, implying that HBxAg in liver may be important in the pathogenesis of chronic infection. Anti-pol was detected in many samples positive for HBeAg and HBV DNA and less often in serum samples without markers of HBV replication, suggesting that this marker could reflect ongoing viral replication in the liver, even though such markers were absent from sera.",1991,31,16,0,0,0,3,1,2,0,1,2,1,0
6ce0d25b4d016d3e8f63f3eb80f959b86dc4392f,Benzodiazepine peptidomimetics: potent inhibitors of Ras farnesylation in animal cells.,"Oncogenic Ras proteins transform animal cells to a malignant phenotype only when modified by farnesyl residues attached to cysteines near their carboxyl termini. The farnesyltransferase that catalyzes this reaction recognizes tetrapeptides of the sequence CAAX, where C is cysteine, A is an aliphatic amino acid, and X is a carboxyl-terminal methionine or serine. Replacement of the two aliphatic residues with a benzodiazepine-based mimic of a peptide turn generated potent inhibitors of farnesyltransferase [50 percent inhibitory concentration (IC50) < 1 nM]. Unlike tetrapeptides, the benzodiazepine peptidomimetics enter cells and block attachment of farnesyl to Ras, nuclear lamins, and several other proteins. At micromolar concentrations, these inhibitors restored a normal growth pattern to Ras-transformed cells. The benzodiazepine peptidomimetics may be useful in the design of treatments for tumors in which oncogenic Ras proteins contribute to abnormal growth, such as that of the colon, lung, and pancreas.",1993,42,571,9,7,42,85,32,52,40,55,46,28,20
7fd40e5e2ec271d6469ae50098981b51f40b84d5,Über die Einwirkung von Ammoniak und Ammoniak‐Derivaten auf o‐Acetylaceto‐phenole,,1927,4,16,0,0,0,0,1,1,0,0,0,0,0
91ecc29280cd29a8ea55294aa46768100407ec2c,Isomorphism phenomena in macromolecules,,1961,0,45,1,0,0,2,0,0,0,2,0,3,1
2e6f1fd7d1629ec8ff0b890ad626d430fe44759d,Potentiation by inhibition of drug degradation : 6-substituted purines and xanthine oxidase,"Abstract The administration of the xanthine oxidase inhibitor. 4-hydroxypyrazolo (3, 4-d)pyrimidine, concurrently with 6-mercaptopurine, results in a marked decrease in the metabolic oxidation of the latter to 6-thiouric acid in both the mouse and man. The inhibition of metabolic degradation by this means results in several-fold potentiations of 6-mercaptopurine, 6-methylthiopurine, 6-propylthiopurine, and 6-chloropurine in trials against adenocarcinoma 755 and of 6-mercaptopurine and 6-chloropurine as inhibitors of the immune response of mice to sheep erythrocytes.",1963,20,291,3,2,8,11,9,15,15,12,8,8,4
b68a44f8557bc02bbdfe6920eeda244979796ce4,Novel clay-like and helical superstructures generated using arene–arene interactions,"Two novel supramolecular arrays are reported, which rely upon the noncovalent linking of cationic 4,4′-pyridylpyridinium units by enclathrated benzene (PhH) molecules through aromatic π–π interactions. Dicationic clathrands, consisting of two 4,4′-pyridylpyridinium units connected via aryldimethylene spacers, are cocrystallized with PhH to generate clathrated supramolecular arrays. A p-xylyl-spaced dicationic clathrand crystallizes with PhH to produce a layered solid, in which π-stacked dication–PhH layers are separated by bands containing PF6- anions and PhH molecules to form a superstructure that is reminiscent of an organic clay. On the other hand, its p,p′-bitolyl-spaced congener cocrystallizes with PhH to create a novel helical supramolecular array.",1998,20,7,0,0,0,0,1,0,0,0,0,0,1
bfa81e5ae303c1427dd4d1df40e49ac7324a28c2,Formation of an unusual steroidal oxetane and its transformation products.,,1976,0,9,0,0,1,1,0,0,0,0,0,2,0
68934e917cb0c620e04d3071eddb333b551704c0,Quantum dense coding with atomic qubits.,We report the implementation of quantum dense coding on individual atomic qubits with the use of two trapped 9Be+ ions. The protocol is implemented with a complete Bell measurement that distinguishes the four operations used to encode two bits of classical information. We measure an average transmission fidelity of 0.85(1) and determine a channel capacity of 1.16(1).,2004,39,71,0,1,6,3,4,11,4,5,8,3,0
36514154d69f7be0546c0fa15f19d68974932d58,Mismatch repair and nucleotide excision repair proteins cooperate in the recognition of DNA interstrand crosslinks,"DNA interstrand crosslinks (ICLs) are among the most cytotoxic types of DNA damage, thus ICL-inducing agents such as psoralen, are clinically useful chemotherapeutics. Psoralen-modified triplex-forming oligonucleotides (TFOs) have been used to target ICLs to specific genomic sites to increase the selectivity of these agents. However, how TFO-directed psoralen ICLs (Tdp-ICLs) are recognized and processed in human cells is unclear. Previously, we reported that two essential nucleotide excision repair (NER) protein complexes, XPA–RPA and XPC–RAD23B, recognized ICLs in vitro, and that cells deficient in the DNA mismatch repair (MMR) complex MutSβ were sensitive to psoralen ICLs. To further investigate the role of MutSβ in ICL repair and the potential interaction between proteins from the MMR and NER pathways on these lesions, we performed electrophoretic mobility-shift assays and chromatin immunoprecipitation analysis of MutSβ and NER proteins with Tdp-ICLs. We found that MutSβ bound to Tdp-ICLs with high affinity and specificity in vitro and in vivo, and that MutSβ interacted with XPA–RPA or XPC–RAD23B in recognizing Tdp-ICLs. These data suggest that proteins from the MMR and NER pathways interact in the recognition of ICLs, and provide a mechanistic link by which proteins from multiple repair pathways contribute to ICL repair.",2009,44,89,4,4,14,12,6,10,7,5,4,5,5
834bc9268182c106da87bad8800d4031e86721e5,The efficiency of mechanical power development during muscular shortening and its relation to load,"When shortening occurs during a maintained isotonic contraction, as Aubert (1956) found during shortening at constant speed, the ‘efficiency’ remains very constant throughout, even over a considerable range of length. The efficiency varies largely with the load P, being zero at P = 0 and P = P0 (isometric). Near its maximum around P /P0 = 0·5 the efficiency (in frog sartorii at 0 °C) is consistently about 0·45. The form of the relation between efficiency and load is discussed, particularly in view of recent findings on the heat of shortening of muscle. The mechanical power developed during shortening is greatest when P/P0 = v/v0 = about 0·3; but the efficiency here is only 3 to 5% less than its maximum.",1964,5,111,8,2,2,0,0,1,1,2,2,0,0
4120dd669b10d424f90033ea66a661f94e4cdeab,Surmise and Fact on the Nature of Cancer,,1959,13,66,3,0,2,1,0,1,2,1,3,3,1
2a6dd1a1f329b0f9bce62b569a2b55ae968120bc,Peptide bond formation destabilizes Shine–Dalgarno interaction on the ribosome,"The ribosome is a molecular machine that translates the genetic code contained in the messenger RNA into an amino acid sequence through repetitive cycles of transfer RNA selection, peptide bond formation and translocation. Here we demonstrate an optical tweezer assay to measure the rupture force between a single ribosome complex and mRNA. The rupture force was compared between ribosome complexes assembled on an mRNA with and without a strong Shine–Dalgarno (SD) sequence—a sequence found just upstream of the coding region of bacterial mRNAs, involved in translation initiation. The removal of the SD sequence significantly reduced the rupture force in complexes carrying an aminoacyl tRNA, Phe-tRNAPhe, in the A site, indicating that the SD interactions contribute significantly to the stability of the ribosomal complex on the mRNA before peptide bond formation. In contrast, the presence of a peptidyl tRNA analogue, N-acetyl-Phe-tRNAPhe, in the A site, which mimicked the post-peptidyl transfer state, weakened the rupture force as compared to the complex with Phe-tRNAPhe, and the resultant force was the same for both the SD-containing and SD-deficient mRNAs. These results suggest that formation of the first peptide bond destabilizes the SD interaction, resulting in the weakening of the force with which the ribosome grips an mRNA. This might be an important requirement to facilitate movement of the ribosome along mRNA during the first translocation step.",2007,17,103,1,4,14,18,15,10,9,8,5,5,7
cb58403ed46d54ca3afa86ad26e934dd9781b519,Nerve growth factor increases mRNA levels for the prion protein and the beta-amyloid protein precursor in developing hamster brain.,"Deposition of amyloid filaments serves as a pathologic hallmark for some neurodegenerative disorders. The prion protein (PrP) is found in amyloid of animals with scrapie and humans with Creutzfeldt-Jakob disease; the beta protein is present in amyloid deposits in Alzheimer disease and Down syndrome patients. These two proteins are derived from precursors that in the brain are expressed primarily in neurons and are membrane bound. We found that gene expression for PrP and the beta-protein precursor (beta-PP) is regulated in developing hamster brain. Specific brain regions showed distinct patterns of ontogenesis for PrP and beta-PP mRNAs. The increases in PrP and beta-PP mRNAs in developing basal forebrain coincided with an increase in choline acetyltransferase activity, raising the possibility that these markers might be coordinately controlled in cholinergic neurons and regulated by nerve growth factor (NGF). Injections of NGF into the brains of neonatal hamsters increased both PrP and beta-PP mRNA levels. Increased PrP and beta-PP mRNA levels induced by NGF were confined to regions that contain NGF-responsive cholinergic neurons and were accompanied by elevations in choline acetyltransferase. It remains to be established whether or not exogenous NGF acts to increase PrP and beta-PP gene expression selectively in forebrain cholinergic neurons in the developing hamster and endogenous NGF regulates expression of these genes.",1988,0,240,1,0,13,18,26,22,18,21,11,8,10
e8629e4e22d84e4683e5a341db30024477d617ad,New insight into lipid-protein membrane organization and its functionality with super-resolution STED microscopy.,"Stimulated Emission Depletion (STED) far-field microscopy allows the study of living cells with nanoscale resolution, otherwise impeded by the limited spatial resolution of conventional microscopes. Besides the recording of images, the combination of STED with single-molecule sensitive spectroscopic tools such as Fluorescence Correlation Spectroscopy (FCS) discloses complex dynamical processes hidden to the conventional observations. For example, STED-FCS offers novel insights into important cellular processes, such as lipid-lipid, lipid-protein interactions or the formation of so-called “lipid-rafts” in the cellular plasma membrane, and their role in cellular functionality. Improved insights are realized by the implementation of gated detection or by recording STED-FCS data during scanning.",2013,0,1,0,0,0,1,0,0,0,0,0,0,0
1a1346de29a2e5b41e0877f88a17ad9f28099298,Dynamics of double proton exchange in the formamidine-water system,,1984,0,47,0,0,0,5,1,4,3,1,2,4,1
e836be19586ed05da21ed3f98fa51f92069f142a,Chemical relationships between cephalosporins and penicillins,"The group of antibiotics known as the penicillins have a unique position in chemistry. Not only were they the first type of antibiotic to be widely accepted in medical practice, but their manufacture provided a powerful stimulant for the growth of the pharmaceutical industry. Furthermore, they still represent the most important and widely dispensed group of antibiotics in current use (Hewitt 1967). Several thousand tons of the penicillins are produced annually. Modern production methods have reduced the cost to a few pence per gram. As a consequence one should now regard the penicillins as a potentially useful raw material, suitable as a starting-point for the synthesis of a variety of derivatives. As an example one may quote the use of penicillins as precursors for the synthesis of the related, very useful antibiotics, the cephalosporins. The penam 1 and cephem 2 systems have similar chemical structures notable in possessing the identical β-lactam grouping 3 and the same C5 isoprenoid-like unit [to the right of the dotted lines in 1 and 2.] The systems differ in that the cephalosporins possess a higher oxidation level than the penicillins and a different substitution pattern on the C5 unit.",1971,0,6,0,0,0,0,2,1,1,0,0,0,0
1b0c102c87dd0ec7b39f81e74f3e688dbbfd6535,Basolateral to Central Amygdala Neural Circuits for Appetitive Behaviors,"Basolateral amygdala (BLA) principal cells are capable of driving and antagonizing behaviors of opposing valence. BLA neurons project to the central amygdala (CeA), which also participates in negative and positive behaviors. However, the CeA has primarily been studied as the site for negative behaviors, and the causal role for CeA circuits underlying appetitive behaviors is poorly understood. Here, we identify several genetically distinct populations of CeA neurons that mediate appetitive behaviors and dissect the BLA-to-CeA circuit for appetitive behaviors. Protein phosphatase 1 regulatory subunit 1B+ BLA pyramidal neurons to dopamine receptor 1+ CeA neurons define a pathway for promoting appetitive behaviors, while R-spondin 2+ BLA pyramidal neurons to dopamine receptor 2+ CeA neurons define a pathway for suppressing appetitive behaviors. These data reveal genetically defined neural circuits in the amygdala that promote and suppress appetitive behaviors analogous to the direct and indirect pathways of the basal ganglia. VIDEO ABSTRACT.",2017,75,219,9,19,49,46,64,41,0,0,0,0,0
e5076ee9cd48fa8afeb144443d67a6c47d486397,Investigations of Protonated and Deprotonated Water Clusters Using a Low-Temperature 22-Pole Ion Trap,"A new tandem mass spectrometer, containing a temperature-variable 22-pole ion trap, has been constructed. It is applied, as a first application, to kinetic and spectroscopic investigation of charged water clusters produced from a supersonic expansion. Using low-pressure He or H2 as buffer gas for collisional thermalization, refrigeration of the ion trap allows a good control of the cluster temperature over the range 77−350 K. It provides an accurate means of determining the dissociation energies of both protonated and deprotonated water cluster ions [H+(H2O)n and OH-(H2O)m] by measuring the dissociation rates at various temperatures along with their internal energies calculated from vibrational frequencies provided by density functional theory calculations. In this report, results of the thermochemical measurements for H+(H2O)4-10 and OH-(H2O)3-7 at well-defined cluster temperatures are presented. The feasibility of using this ion trap to acquire temperature-dependent infrared spectra of charged water clu...",2003,4,94,1,0,2,5,3,3,4,3,8,9,3
b0e5307a2149f4f1d7a4ecc30a1fa92fa5399a9c,Vinylic Organoboranes. Part 1. A Convenient Synthesis of Acetylenes via the Reaction of Lithium (1-Alkynyl)organoborates with Iodine.,,1987,1,0,0,0,0,0,0,0,0,0,0,0,0
3b7ecdc148c6c8f3793c3d444f6888f6255d7f8b,OPTICAL CONFINEMENT OF A BOSE-EINSTEIN CONDENSATE,"Bose-Einstein condensates of sodium atoms have been confined in an optical dipole trap using a single focused infrared laser beam. This eliminates the restrictions of magnetic traps for further studies of atom lasers and Bose-Einstein condensates. More than $5\ifmmode\times\else\texttimes\fi{}{10}^{6}$ condensed atoms were transferred into the optical trap. Densities of up to $3\ifmmode\times\else\texttimes\fi{}{10}^{15}{\mathrm{cm}}^{\ensuremath{-}3}$ of Bose condensed atoms were obtained, allowing for a measurement of the three-body loss rate constant for sodium condensates as ${K}_{3}\phantom{\rule{0ex}{0ex}}=\phantom{\rule{0ex}{0ex}}1.1(3)\ifmmode\times\else\texttimes\fi{}{10}^{\ensuremath{-}30}{\mathrm{cm}}^{6}{\mathrm{s}}^{\ensuremath{-}1}$. At lower densities, the observed $1/e$ lifetime was longer than 10 s. Simultaneous confinement of Bose-Einstein condensates in several hyperfine states was demonstrated.",1997,43,670,6,1,11,26,23,28,17,29,20,23,41
4e3a2f7f62e370ebc2a972d10607ee442e7b7f83,THE INFLUENCE OF NERVES AND DRUGS ON SECRETION BY THE SMALL INTESTINE AND AN INVESTIGATION OF THE ENZYMES IN INTESTINAL JUICE,"1. Stimulation of the vagus nerves in decerebrate or decapitate cats causes a secretion from the duodenum which comes principally from the Brunner's gland area. 
 
 
 
2. No clear evidence has been obtained that vagal stimulation causes secretion from the jejunum or ileum. 
 
 
 
3. Cutting the greater splanchnic nerves in the thorax causes secretion from the duodenum, but not from the lower levels of the small intestine. 
 
 
 
4. Cutting all the preganglionic sympathetic fibres causes secretion from all the small intestine. 
 
 
 
5. The ganglia of the solar plexus exert an inhibitory influence on secretion after section of the preganglionic fibres. 
 
 
 
6. The subcutaneous administration of eserine causes secretion from all the small intestine. 
 
 
 
7. The concomitant administration of eserine and acetylcholine may cause extreme damage to the intestinal mucosa. 
 
 
 
8. Stimulation of the Nervi Erigentes has no influence on the secretion of the small intestine. 
 
 
 
9. Histamine has no influence on the secretion of the small intestine. 
 
 
 
10. Certain anaesthetics abolish or considerably reduce secretory activity produced by the above methods. 
 
 
 
11. Atropine also abolishes it. 
 
 
 
12. Confirmation has been obtained of the presence of a secretory hormone acting on the first part of the duodenum in cats. A similar hormone has been shown to be present in pigs. In dogs, innervated fistulae cease to secrete after 24 hours' starvation and recommence soon after feeding. 
 
 
 
13. Duodenal secretion obtained experimentally contains amylase and enterokinase. It does not contain protease or peptidase. It sometimes contains traces of invertase and lipase, but their digestive power is insignificant. 
 
 
 
14. The duodenal secretions of five different species of animal and of both denervated and innervated fistulae have the same digestive properties. 
 
 
 
15. In a few experiments no differences were found between the digestive properties of secretion from the duodenum and from other levels of the small intestine. 
 
 
 
16. Juices from the same level of the small intestine secreted in response to different stimuli show differences in digestive properties which are due to cells and not to differences in the secreted fluid. 
 
 
 
Dr. E. Chain has kindly advised on the conduct of the enzyme investigations. We are glad to acknowledge the technical help of J. Kent and A. Sale. We are indebted to the Government Grants Committee of the Royal Society and to the Nuffield Trust for grants towards expenses. One of us (R. D. W.) was also in receipt of a personal grant from the Nuffield Trust.",1940,0,139,1,0,0,2,0,1,0,0,0,1,0
c698531d540cbf651cdf175c412945594765b73b,High frequency rays of cosmic origin II. Mountain peak and airplane observations,"The elimination in penetrating ray experiments of temperature and pressure effects is accomplished through new features in the design of Wulf electroscopes, but especially through immediate reduction in situ of all deflections to volts. 
 
Variation of penetrating radiation with altitude and with time of day. — When suitable precautions are taken for eliminating the activity of adjacent rocks, both airplane and mountain peak observations agree in showing a definite variation of the penetrating radiation with altitude alone. Within the limits of experimental error all observations are consistent in showing no dependence of the penetrating radiation upon the time of day or upon the position of heavenly bodies. 
 
Absorption coefficients of penetrating rays. — Absorption experiments made on Pikes Peak with lead sheets 4.8 cm thick furnish evidence for the existence on mountain peaks of copious new rays of local origin of no greater hardness than that of gamma rays. If these new rays are assumed to be homogeneous their absorption coefficient is about 3.1 per meter of water. These experiments, however, furnish no definite evidence for the existence of very penetrating rays of cosmic origin. 
 
Necessary characteristics of cosmic rays if they exist — Such rays cannot produce as much as 2 ions per cc per sec. at sea level if they have an absorption coefficient not less than 0.25 per meter of water. If cosmic rays exist at all they must be less intense than this, or else they must be more penetrating than anyone has as yet suggested.",1926,0,10,0,0,0,0,1,2,0,1,0,0,0
47ba183efe35e9db60475f8c448a33184dbaab4e,Practical advice on eradicating Helicobacter pylori infection.,"Peptic ulcer disease associated with H pylori infection is curable. The important factors in selecting therapy are efficacy of eradication, prevention of resistance, avoidance or minimization of adverse effects, patient compliance, and cost. The most effective regimens include a bismuth preparation or antisecretory drug (proton pump inhibitor or H2 receptor antagonist) plus two antibiotics administered for 14 days. Dual-drug therapies are not recommended. Triple-drug regimens are more likely to eradicate H pylori and less likely to generate resistant strains among surviving organisms. In general, cure of the infection should be confirmed 4 weeks after completion of the treatment. Antibiotic resistance is an important consideration in choosing therapy, and patients should be taught the importance of compliance. When treatment fails, antibiotic combinations should not be repeated. Considerations for anti-H pylori treatment in a managed care environment mirror those for good medical practice in general, with special attention to stringent cost-control or outcomes-driven measures.",1999,23,9,0,0,1,0,2,0,1,1,0,0,0
1c9e4aa574dfb1d2e551120a6469a2e086ee8335,Search for linear polarization of the cosmic background radiation,"We present preliminary measurements of the linear polarization of the cosmic microwave background (3 K blackbody) radiation. These ground-based measurements are made at 9-mm wavelength. We find no evidence for linear polarization, and set an upper limit for a polarized component of 0.8 mK with 95% confidence level. This implies that the present rate of expansion of the Universe is isotropic to 1 part in 10/sup 6/, assuming no reionization of the primordial plasma after recombination.",1979,0,23,2,0,2,0,0,0,1,1,0,0,1
330e76d79a81b87952b8a8df5a7bd93c8dbcc033,"Unusual resistance to ionizing radiation of the viruses of kuru, Creutzfeldt-Jakob disease, and scrapie.","The titers of several preparations of kuru. Creutzfeldt-Jacob disease, and scrapie viruses were reduced by only 1/10th or less by high doses of gamma radiation of 50 kGy and by only 1/10th-1/1000th or less for 200 kGy. This unusual radiation resistance of the two human viruses further links them with the scrapie virus and suggests that the genetic information of all three viruses is considerably smaller than that of any other known viruses of mammals.",1978,0,122,2,0,0,4,2,1,1,5,7,1,3
9623d48c2c14d2ae30017a6e932e45caf5912564,Manipulating memory in space and time,"One of the most fascinating aspects of an animal’s brain is its ability to acquire new information from experience and retain this information over time as memory. The search for physical correlates of memory, the memory engram, has been a longstanding endeavor in modern neurobiology. Recent advances in transgenic and optogenetic tools have enabled the identification, visualization, and manipulations of natural, sensory-evoked, engram cells for a specific memory residing in specific brain regions. These studies are paving the way not only to understand memory mechanisms in unprecedented detail, but also to repair the abnormal state of mind associated with memory by engineering.",2017,52,3,0,0,1,0,2,0,0,0,0,0,0
6e4f5ec258b7d6f70ff5d99aeadc494ffcbb2707,Exhaled methyl nitrate as a noninvasive marker of hyperglycemia in type 1 diabetes,"Recent technical advances allow detection of several hundred volatile organic compounds (VOCs) in human exhaled air, many of which reflect unidentified endogenous pathways. Our group has previously estimated plasma glucose levels in healthy adults during a standard oral glucose tolerance test via exhaled VOC analysis. As a result of the metabolic characteristics of hyperglycemia in the diabetic (low insulin and increased free fatty acids and ketones), we hypothesized that different exhaled VOC profiles may be present in children with type 1 diabetes mellitus (T1DM) during spontaneous hyperglycemia. Exhaled methyl nitrate strongly correlated specifically with the acute, spontaneous hyperglycemia of T1DM children. Eighteen experiments were conducted among 10 T1DM children. Plasma glucose and exhaled gases were monitored during either constant euglycemia (n = 5) or initial hyperglycemia with gradual correction (n = 13); all subjects received i.v. insulin and glucose as needed. Gas analysis was performed on 1.9-liter breath samples via gas chromatography using electron capture, flame ionization, and mass selective detection. Among the ≈100 measured exhaled gases, the kinetic profile of exhaled methyl nitrate, commonly present in room air in the range of 5–10 parts per trillion, was most strongly statistically correlated with that of plasma glucose (P = 0.003–0.001). Indeed, the kinetic profiles of the two variables paralleled each other in 16 of 18 experiments, including repeat subjects who at different times displayed either euglycemia or hyperglycemia.",2007,47,139,3,0,2,9,7,14,10,13,16,14,8
4261a8eff3ddcb5a5e3739e4cf6092501877771e,Epistasis between microRNAs 155 and 146a during T cell-mediated antitumor immunity.,"An increased understanding of antitumor immunity is necessary for improving cell-based immunotherapies against human cancers. Here, we investigated the roles of two immune system-expressed microRNAs (miRNAs), miR-155 and miR-146a, in the regulation of antitumor immune responses. Our results indicate that miR-155 promotes and miR-146a inhibits interferon γ (IFNγ) responses by T cells and reduces solid tumor growth in vivo. Using a double-knockout (DKO) mouse strain deficient in both miR-155 and miR-146a, we have also identified an epistatic relationship between these two miRNAs. DKO mice had defective T cell responses and tumor growth phenotypes similar to miR-155(-/-) mice. Further analysis of the T cell compartment revealed that miR-155 modulates IFNγ expression through a mechanism involving repression of Ship1. Our work reveals critical roles for miRNAs in the reciprocal regulation of CD4(+) and CD8(+) T cell-mediated antitumor immunity and demonstrates the dominant nature of miR-155 during its promotion of immune responses.",2012,50,145,3,0,11,17,24,15,13,17,15,15,17
f4c94d2f099a08ebbd705c3209bbccc1f8a10e94,Lowering plasma cholesterol by raising LDL receptors.,"More than 93 per cent of the body's cholesterol is located in cells, where it performs vital structural and metabolic functions; only about 7 per cent circulates in plasma, where it predisposes to ...",2004,0,82,1,3,2,5,7,6,4,4,9,5,3
e46d63c7dd54c65a3c2922630bf49d484507b441,Identification of ten genes that control ribosome formation in yeast,"SummaryTwenty-three temperature-sensitive mutants of Saccharomyces cerevisiae, all of which undergo a rapid cessation of net RNA accumulation following a shift from the permissive (23°) to the restrictive temperature (36°), have been characterized. Genetic studies demonstrate that these mutants belong to ten different complementation groups and that, in most cases, their properties are the result of a single, recessive mutation in a nuclear gene. Although the mutants were isolated for heat sensitivity, mutants from 2 of the complementation groups are cold sensitive (at 13°) as well. The mutants continue to synthesize protein, including an enzyme, alkaline phosphatase, for two to four hours following a shift from 23° to 36°, suggesting that they are capable of messenger RNA synthesis and the translation of messenger RNA with fidelity at the restrictive temperature. The small amount of RNA that is synthesized in these mutants at the restrictive temperature has been examined on sucrose gradients and by acrylmide gel electrophoresis; in addition, the RNA components in polyribosomes have been fractionated by a new technique that separates messenger RNA from ribosomal RNA. As a result of these analyses we conclude that these mutants are strongly inhibited in the accumulation of 5S, 7S, 17S, and 25S RNA components but are only slight if at all inhibited in the synthesis of messenger RNA and 4S RNA. The results reported here define ten genes, designated rna 2 through rna 11, that play an essential role in the formation or maturation of ribosomes in yeast.",2004,23,53,3,8,1,0,1,1,3,1,1,2,2
ba4f8c685fe8416396f98650739c41e8570ba424,HEMOPOIETIC GRAFTS BETWEEN DLA‐IDENTICAL CANINE LITTERMATES FOLLOWING DIMETHYL MYLERAN: EVIDENCE FOR RESISTANCE TO GRAFTS NOT ASSOCIATED WITH DLA AND ABROGATED BY ANTITHYMOCYTE SERUM,"Dogs were given a single (supralethal) dose of 10 mg of dimethyl myleran (DMM) per kg i.v. followed by infusions of marrow, 0.4 ± 0.2 × 109 (SD) cells/kg, and blood leukocytes, 1.4 ± 0.5 × 109 (SD)/kg, from DLA-identical littermates of opposite sex. DLA identity was determined by serological histocompability typing and mutual nonreactivity in mixed leukocyte culture. Sixteen dogs were given only DMM before the hemopoietic graft: two never showed evidence of marrow engraftment, six had initial engraftment but subsequently rejected the graft, and eight had sustained engraftment. Four of the eight were alive between days 557 and 739. Ninety-seven, 70, and 65%, respectively, of metaphases analyzed in their marrows, peripheral blood, and lymph nodes showed the donor karyotype. Ten dogs were given antithymocyte serum (ATS) for 6 days before DMM and the hemopoietic graft: one had initial engraftment but subsequently rejected the graft and nine had sustained engraftment. Eight of the nine were alive between 174 and 382 days. Between 82 and 97% of their hemopoietic cells showed the donor karyotype. Three dogs were given a combination of procarbazine and ATS for 6 days before DMM and the hemopoietic graft: all three had sustained engraftment, and 99 to 100% of their hemopoietic cells showed the donor karyotype. In conclusion, a dose of 10 mg of DMM per kg was sufficiently immunosuppressive to permit sustained engraftment of DLA-identical marrow in 50% of the dogs studied. Fifty percent of the dogs rejected the graft, presumably as a result of resistance to “minor” histocompability systems not associated with DLA. The addition of ATS or procarbazine and ATS to DMM successfully abrogated resistance. Its profound antitumor activity with marrow toxicity reversible by marrow transplantation combined with its moderate immunosuppressive properties suggest that DMM is useful in combination with other agents to condition human patients with hematologic malignancy for marrow transplantation.",1977,0,68,0,0,1,3,7,1,2,1,1,2,1
